region,cui,nombre_pip,monto_inversion,monto_actualizado,fecha_ultimamodificacion
cusco,2448776,"ADQUISICION DE IMPRESORAS LÁSER, COMPUTADORA DE ESCRITORIO, ESCANER, IMPRESORA MULTIFUNCIONAL, ESCRITORIOS NO MODULARES, SILLAS PARA GRUPOS DE TRABAJO, MESAS Y BANCOS; EN EL(LA) ÓRGANOS JURISDICCIONALES (SALAS SUPERIORES, ESPECIALIZADOS CIVILES Y MIXTOS, PAZ LETRADOS) DE LA CORTE SUPERIOR DE JUSTICIA DE CUSCO  DISTRITO DE CUSCO, PROVINCIA CUSCO, DEPARTAMENTO CUSCO","S/. 219,000.00","S/. 165,301.16",20/11/2019 02:53:59 p.m.
cusco,2448793,CREACION DEL CAMPO DEPORTIVO CON GRASS SINTETICO SECTOR HUATATA C.C. DE YANACONA DEL DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 574,585.77","S/. 609,585.36",24/09/2021 04:44:22 p.m.
cusco,2448860,"REPARACION DE RESERVORIO; EN EL(LA) SISTEMA DE RIEGO SECTOR DE HUAYCCOYNA EN LA LOCALIDAD LLOCLLORA, DISTRITO DE CHECACUPE, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 25,984.87","S/. 23,792.00",21/01/2020 02:37:38 p.m.
cusco,2448877,"CREACION DEL SISTEMA DE AGUA POTABLE Y LETRINAS CON ARRASTRE HIDRAULICO EN LOS SECTORES CHACARAYA, JAPU, QUILLANI, HUATARRUSI, SAN MARTIN, ITMAPALLCCA, CHEQLLACCO, YURAQ-KANCHA, CHALLANSILLI, CCOCHANI, ILAVE, CHACCO, CCOLLPIÑA ,HUACUYLLANI, HUASHUA, PFOCCOYTO, CHALLHUANCA, LLANJA, PAQLLA-PAQLLA Y  CHAQHUARAPATA DE LAS COMUNIDADES DE LUTTO, PFUISA, ANTUYO, CCOLLPA CCASAHUI Y SAN SEBASTIAN DE LLUSCO DEL  DISTRITO DE LLUSCO - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 4,472,387.62","S/. 5,438,837.77",20/05/2021 03:33:29 p.m.
cusco,2448885,"MEJORAMIENTO DE SERVICIO DEL ANFITEATRO PARA EL DESARROLLO DE LAS ACTIVIDADES CULTURALES Y SOCIALES EN LOS ANEXOS, SAYANGARA, CHUSÑAPATA, KISIO DE LAS COMUNIDADES CAMPESINAS DE AUCHO Y HUANACO Y CENTROS POBLADOS DE PATAQUEÑA Y  PRIMERO DE MAYO EN EL  DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 1,084,171.20","S/. 1,824,775.14",29/09/2021 05:57:00 p.m.
cusco,2448886,MEJORAMIENTO DE LA PLAZA CONSTITUCIÓN DEL  CENTRO POBLADO DE PISAC DEL DISTRITO DE PISAC - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 2,351,937.46","S/. 2,918,298.21",04/02/2022 03:50:28 p.m.
cusco,2449007,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA Y DESAGÜE  EN LA C.C. AYARMACA DE LOS SECTORES DE SAN SALVADOR Y MUSKARUMI DEL DISTRITO DE PUCYURA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 634,668.41","S/. 726,834.54",15/09/2020 01:34:11 p.m.
cusco,2449025,"CONSTRUCCION DE COBERTURA; EN EL(LA) IE 50165 - YANATILE CP PUTUCUSI DISTRITO DE YANATILE, PROVINCIA CALCA, DEPARTAMENTO CUSCO","S/. 174,688.25","S/. 203,063.49",14/02/2022 04:49:58 p.m.
cusco,2449026,"MEJORAMIENTO DEL SERVICIO DE VIGILANCIA COMUNITARIA  EN LAS ZONALES DE ECHARATE, PALMA REAL, KITENI, KEPASHIATO E IVOCHOTE  EN EL  DISTRITO DE ECHARATE - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 5,379,984.74","S/. 6,040,095.03",11/02/2022 12:03:55 p.m.
cusco,2449052,"ADQUISICION DE MOBILIARIO DE AULA; EN LA LOCALIDAD HECTOR TEJADA, DISTRITO DE PALLPATA, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","S/. 199,960.00","S/. 199,960.00",16/04/2021 09:42:06 p.m.
cusco,2449053,"CREACION DE CAMPO DEPORTIVO EN EL SECTOR ILLATUYO DE LA C.C. AUCHO,  DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 693,913.98","S/. 1,226,905.01",14/01/2022 03:05:54 p.m.
cusco,2449055,"REMODELACION DE BLOQUE DE INFRAESTRUCTURA; REPARACION DE BLOQUE DE INFRAESTRUCTURA; ADQUISICION DE PROYECTOR MULTIMEDIA, TELEVISORES, ESTABILIZADOR, TABLERO PARA PRESENTACIONES, IMPRESORAS DE INYECCIÓN DE TINTA, COMPUTADORES PERSONALES, ALTOPARLANTES, RACK VENTILADO, SOFTWARE DE DESARROLLO DE PLATAFORMAS WEB, KITS DE MULTIMEDIA Y KITS DE ACCESORIOS DE COMPUTADOR; EN EL(LA) CASA DE LA CULTURA DE LA COMUNIDAD CAMPESINA DE JAPU EN LA LOCALIDAD JAPU, DISTRITO DE PAUCARTAMBO, PROVINCIA PAUCARTAMBO, D","S/. 435,587.06","S/. 460,571.90",07/12/2020 07:16:30 p.m.
cusco,2449092,"MEJORAMIENTO DE LAS CAPACIDADES DE PRODUCCION AGRICOLA EN LAS COMUNIDADES DE CCOLLANA, PUMALLACTA, QUIÑOTA Y PALLPA DEL DISTRITO DE QUIÑOTA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 1,481,298.74","S/. 1,599,383.91",04/10/2021 11:34:27 a.m.
cusco,2449097,MEJORAMIENTO DE LOS SERVICIOS DE PROMOTORES PUBLICOS EN EL  DISTRITO DE QUIÑOTA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 1,706,936.03","S/. 2,427,938.45",20/01/2021 09:33:32 p.m.
cusco,2449105,MEJORAMIENTO DEL SERVICIO DE PROMOCION CULTURAL Y SOCIAL PARA NIÑOS Y ADOLESCENTES DEL DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 1,948,961.28",S/. 0.00,
cusco,2449114,"MEJORAMIENTO DE LA PRESTACIÓN DE SERVICIOS DE LA OFICINA DE EDUCACIÓN, CULTURA Y DEPORTE DE LA GERENCIA DE DESARROLLO SOCIAL  Y SERVICIOS  DE LA MUNICIPALIDAD DISTRITAL DE ECHARATI -  DISTRITO DE ECHARATE - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO","S/. 4,253,518.01","S/. 4,192,606.14",11/02/2022 12:06:00 p.m.
cusco,2449135,"RENOVACION DE RESERVORIO; EN EL(LA) SISTEMA DE RIEGO SECTOR DE UNUTUMA QAQAPATA DE LA LOCALIDAD OCCOBAMBA NORTE DISTRITO DE CHECACUPE, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 32,123.02","S/. 243,928.03",19/08/2020 04:44:19 p.m.
cusco,2449140,"CONSTRUCCION DE PROTECCIONES EXTERNAS; EN EL(LA) IE CORONEL FRANCISCO BOLOGNESI - HUAYOPATA EN LA LOCALIDAD AMAYBAMBA, DISTRITO DE HUAYOPATA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 314,393.26","S/. 295,320.45",30/09/2021 09:12:01 a.m.
cusco,2449142,MEJORAMIENTO DEL CEMENTERIO DE LA COMUNIDAD CAMPESINA DE LLALLAHUI DEL DISTRITO DE MARANGANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 437,906.96","S/. 446,596.28",24/09/2021 03:49:39 p.m.
cusco,2449179,RECUPERACION DE LOS SERVICIOS DE COBERTURA VEGETAL ARBOREA DE LA MICROCUENCA DE CHAUPIMAYO DEL  DISTRITO DE SANTA TERESA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 4,215,422.95","S/. 4,274,711.37",12/08/2020 06:16:51 p.m.
cusco,2449195,MEJORAMIENTO Y AMPLIACION DE REDES DE MEDIA Y BAJA TENSIÓN EN LOS CENTROS POBLADOS Y COMUNIDADES  DEL  DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 3,201,376.17","S/. 2,826,985.14",01/10/2021 10:43:48 a.m.
cusco,2449208,"MEJORAMIENTO DE LOS SERVICIOS DE PROMOCIÓN Y EXPOSICIÓN PARA LA COMPETITIVIDAD DE UNIDADES PRODUCTORAS AGROPECUARIOS, AGROINDUSTRIALES Y GASTRONÓMICOS EN EL  DISTRITO DE CHECACUPE - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO","S/. 1,080,553.00","S/. 1,237,702.15",27/09/2019 04:39:46 p.m.
cusco,2449232,CREACION DE LA CAPACIDAD OPERATIVA DEL SERVICIO DE SEGURIDAD CIUDADANA VECINAL Y COMUNAL EN EL  DISTRITO DE ALTO PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 771,220.97","S/. 778,719.50",05/01/2022 12:21:40 p.m.
cusco,2449236,"MEJORAMIENTO DEL SERVICIO INTEGRAL EDUCATIVO, CULTURAL Y DEPORTIVO EN LAS COMUNIDADES DEL  DISTRITO DE ALTO PICHIGUA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO","S/. 3,008,223.00","S/. 3,388,371.92",25/05/2020 10:26:57 a.m.
cusco,2449251,"ADQUISICION DE ESMERILADORA O PULIDORA DE LABORATORIO, MÁQUINA CORTADORA, DISPOSITIVO DE SISTEMA DE POSICIONAMIENTO GEOGRAFICO GPS, CÁMARAS DE OPTIMIZACIÓN DE LUZ O DISPOSITIVOS DE VISIÓN, CAMARA DIGITAL, COMPUTADORA DE ESCRITORIO, PANTALLAS, PROCESADORES DE UNIDAD DE PROCESAMIENTO CENTRAL CPU, ESTACIONES DE TRABAJO (PCS, WORKSTATION), PANTALLAS, ANALIZADORES QUÍMICOS, MICROSCOPIO BINOCULAR, MICROSCOPIO TRINOCULAR, EQUIPO DE MEDICIÓN MULTIPRÁMETRO, EQUIPOS DE DEIONIZACIÓN O DESMINERALIZACIÓN, TE","S/. 1,759,149.32","S/. 1,407,254.39",28/12/2021 02:58:34 p.m.
cusco,2449262,MEJORAMIENTO DE LOS SERVICIOS DE ESTADIO MUNICIPAL  DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 961,413.60","S/. 1,088,392.36",27/09/2021 08:56:52 a.m.
cusco,2449273,MEJORAMIENTO DE LA CAPACIDAD DE PRESTACION DE SERVICIOS TURISTICOS EN LA DIVISION DE PROMOCION DEL TURISMO DE LA MUNICIPALIDAD  DEL  DISTRITO DE LIMATAMBO - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 1,769,138.00","S/. 1,848,573.05",04/10/2021 06:03:16 p.m.
cusco,2449274,CREACION DE CAMPO DEPORTIVO PARA MINI FUTBOL CON GRASS SINTÉTICO EN LA C.C. MATINGA DEL DISTRITO DE TARAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 590,911.42","S/. 931,466.83",03/08/2020 04:52:56 a.m.
cusco,2449284,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LIMPIEZA PUBLICA  EN EL  DISTRITO DE PALLPATA - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO,"S/. 2,042,120.50","S/. 2,042,120.51",01/10/2020 02:13:47 p.m.
cusco,2449322,MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS  Y COMPETITIVAS EN LA CRIANZA DE OVINOS Y CAMELIDOS SUDAMERICANOS EN LAS 12 COMUNIDADES DEL  DISTRITO DE POMACANCHI - PROVINCIA DE ACOMAYO - DEPARTAMENTO DE CUSCO,"S/. 589,505.00",S/. 0.00,
cusco,2449367,MEJORAMIENTO DE LOS SERVICIOS DE PROMOCIÓN Y PRÁCTICAS DEPORTIVAS PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS  DEL  DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 602,533.08",S/. 0.00,
cusco,2449386,CREACION DEL SERVICIOS DE PROTECCIÓN DE CONTRAINUNDACIONES DE AGUAS PLUVIALES EN EL SECTOR DE ACCHUPAMPA DEL DISTRITO DE ACCHA - PROVINCIA DE PARURO - DEPARTAMENTO DE CUSCO,"S/. 1,075,939.45",S/. 0.00,
cusco,2449446,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA EN LAS INSTITUCIONES EDUCATIVAS DEL DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 1,365,565.02","S/. 1,365,563.84",06/03/2020 12:01:50 p.m.
cusco,2449448,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL DEL  DISTRITO DE VILCABAMBA - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 330,322.53","S/. 330,323.23",06/03/2020 04:17:45 p.m.
cusco,2449461,"ADQUISICION DE ASCENSORES; REPARACION DE INFRAESTRUCTURA DE CASA DE FUERZA; EN EL(LA) SEDE DEL CONSEJO REGIONAL DEL GOBIERNO REGIONAL CUSCO,  DISTRITO DE WANCHAQ, PROVINCIA CUSCO, DEPARTAMENTO CUSCO","S/. 476,972.73","S/. 515,210.22",16/02/2022 11:11:39 a.m.
cusco,2449490,"ADQUISICION DE COMPACTADORA DE RESIDUOS; EN EL(LA) MUNICIPALIDAD DISTRITAL DE YANATILE EN LA LOCALIDAD QUEBRADA HONDA, DISTRITO DE YANATILE, PROVINCIA CALCA, DEPARTAMENTO CUSCO","S/. 373,900.00",S/. 0.00,
cusco,2449496,"ADQUISICION DE CENTRIFUGA; EN EL(LA) EESS MARANGANI - MARANGANI  DISTRITO DE MARANGANI, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 35,000.00","S/. 18,000.00",10/09/2019 09:32:56 a.m.
cusco,2449510,"RENOVACION DE PUENTE; EN EL(LA) 56271 - LLUSCO EN LA LOCALIDAD LLUSCO, DISTRITO DE LLUSCO, PROVINCIA CHUMBIVILCAS, DEPARTAMENTO CUSCO","S/. 7,185,610.00",S/. 0.00,
cusco,2449534,CREACION DEL CAMINO VECINAL EN EL TRAMO PAMPACANCHA A HUAMANANTE DE LA COMUNIDAD DE HUARQUI DEL  DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 565,648.93","S/. 604,982.31",28/12/2021 10:55:00 p.m.
cusco,2449541,CREACION DEL CAMINO VECINAL EN EL TRAMO PALTARUMIYOC - PUQRUPATA DE LA COMUNIDAD DE LAMAY QOSQO DEL  DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 281,017.41","S/. 281,017.44",28/12/2021 10:56:52 p.m.
cusco,2449551,CREACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN EL SECTOR DE HUAYLLAPAMPA DE LA COMUNIDAD DE INCAPARTE DEL  DISTRITO DE SAN PABLO - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 532,024.48","S/. 578,857.21",08/11/2021 06:43:33 p.m.
cusco,2449621,"ADQUISICION DE ANALIZADOR BIOQUÍMICO; EN EL(LA) EESS TECHO OBRERO - SICUANI  DISTRITO DE SICUANI, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 100,000.00","S/. 100,000.00",05/09/2019 10:34:53 a.m.
cusco,2449641,"ADQUISICION DE ANALIZADOR BIOQUÍMICO; EN EL(LA) EESS PAMPAPHALLA - SICUANI  DISTRITO DE SICUANI, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO","S/. 140,000.00","S/. 100,000.00",10/09/2019 09:30:18 a.m.
cusco,2449648,"ADQUISICION DE ANALIZADOR BIOQUÍMICO Y ANALIZADOR HEMATOLOGICO; EN EL(LA) EESS EL DESCANSO - KUNTURKANKI  DISTRITO DE KUNTURKANKI, PROVINCIA CANAS, DEPARTAMENTO CUSCO","S/. 70,000.00","S/. 70,000.00",05/09/2019 08:14:17 a.m.
cusco,2449683,CREACION DEL PUENTE CARROZABLE DE INTEGRACION SECTORIAL KUVIRIARI - PALMEIRAS - ZONAL KEPASHIATO DEL DISTRITO DE ECHARATE - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,"S/. 1,223,776.45","S/. 1,808,208.71",28/01/2022 02:55:49 p.m.
cusco,2449686,"CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) IE HORACIO ZEBALLOS GAMEZ, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","S/. 286,779.18","S/. 520,310.44",29/09/2021 11:32:54 a.m.
cusco,2449700,"CONSTRUCCION DE AMBIENTE PARA COMEDOR; EN EL(LA) IE 56182, DISTRITO DE COPORAQUE, PROVINCIA ESPINAR, DEPARTAMENTO CUSCO","S/. 227,013.76","S/. 387,600.24",08/07/2021 03:32:36 p.m.
cusco,2449710,CREACION DEL CAMINO VECINAL EN EL TRAMO CHUMPE - MOCHILAC CCOCHA DE LA COMUNIDAD DE CHUMPE DEL  DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 572,657.16","S/. 572,657.16",28/12/2021 11:02:16 p.m.
cusco,2449719,CREACION DEL CAMINO VECINAL EN EL TRAMO PULLOC A K´ATARACCAY DE LA COMUNIDAD DE POQUES DEL  DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 497,722.88","S/. 498,810.27",28/12/2021 10:52:11 p.m.
cusco,2449755,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION COMPLEMENTARIA, RECREACION ACTIVA, SOCIOCULTURAL Y PREVENCION EN SALUD DEL  DISTRITO DE HUAYLLABAMBA - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO","S/. 1,511,962.00","S/. 1,600,756.60",25/02/2020 10:39:48 a.m.
cusco,2449802,"RENOVACION DE PUENTE; EN EL(LA) PUENTE CARROZABLE PITIRINKINI EN LA LOCALIDAD PITIRINQUINI, DISTRITO DE PICHARI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 1,306,055.04","S/. 2,329,596.72",29/09/2021 10:24:15 a.m.
cusco,2449812,MEJORAMIENTO DE LOS SERVICIOS DE CAPACITACIÓN Y PROMOCIÓN DE LA COMPETITIVIDAD COMERCIAL PARA LOS PRODUCTORES AGROPECUARIOS  DISTRITO DE ANCAHUASI - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO,"S/. 729,388.50","S/. 960,278.80",09/09/2021 12:09:28 p.m.
cusco,2449845,CREACION DEL SERVICIO DEPORTIVO EN EL SECTOR ACCOITO DE LA COMUNIDAD CAMPESINA DE PUMALLACTA DEL  DISTRITO DE QUIÑOTA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 1,382,506.75","S/. 1,449,351.15",16/02/2022 11:02:48 a.m.
cusco,2449852,"RENOVACION DE PUENTE; EN EL(LA) PUENTE CARROZABLE SAN VALENTIN EN TRAMO OMAYA A TARANCATO EN LA LOCALIDAD OMAYA, DISTRITO DE PICHARI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 1,547,286.33","S/. 2,174,915.84",28/09/2021 10:22:40 a.m.
cusco,2449898,MEJORAMIENTO DEL ESTADIO DE LA COMUNIDAD CAMPESINA DE QUISINI DEL DISTRITO DE MARANGANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 471,402.47","S/. 942,601.79",15/02/2022 01:05:04 p.m.
cusco,2449903,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS CALLES PANCHO GOMEZ NEGRON, CAHUIDE, LOS ÁNGELES, ENCANTO Y GERANIOS DE LA URB. VILLA HERMOSA Y LIRIOS DEL DISTRITO DE SANTO TOMAS - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO","S/. 1,917,767.13","S/. 2,543,364.55",30/09/2021 06:23:12 p.m.
cusco,2449934,MEJORAMIENTO DEL SISTEMA DE RIEGO MEDIANTE COSECHA DE AGUA EN LA COMUNIDAD DE CCOTATAQUI DEL DISTRITO DE PISAC - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 896,500.36","S/. 1,459,910.00",06/04/2021 09:37:21 a.m.
cusco,2449946,CREACION DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LA C.C. DE CCOCHAYOC DEL DISTRITO DE LARES - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,"S/. 800,339.62","S/. 895,700.42",27/12/2021 05:02:26 p.m.
cusco,2449949,"CONSTRUCCION DE TECHOS PERMANENTES CONVERTIBLES; EN EL(LA) IE 50167 EN LA LOCALIDAD LARES, DISTRITO DE LARES, PROVINCIA CALCA, DEPARTAMENTO CUSCO","S/. 112,339.60","S/. 124,411.79",21/10/2019 08:29:06 a.m.
cusco,2449958,"CONSTRUCCION DE TECHOS PERMANENTES CONVERTIBLES; EN EL(LA) IE CESAR VALLEJO, DISTRITO DE LARES, PROVINCIA CALCA, DEPARTAMENTO CUSCO","S/. 134,894.93","S/. 144,967.10",30/09/2021 07:29:23 p.m.
cusco,2449973,CREACION DEL CAMINO VECINAL DEL SECTOR CHICCHIMPA AL ANEXO CUATRO ESQUINAS DE LA COMUNIDAD CAMPESINA PICUTANI YAVINA DEL CUATRO ESQUINAS DEL DISTRITO DE SANTO TOMAS - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 2,650,405.97","S/. 5,505,794.96",04/11/2021 05:45:38 p.m.
cusco,2449981,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD  PEATONAL EN LA CALLE CONQUISTADORES ENTRE LAS APV´S PUEBLO LIBRE AYAHUAYCO Y BARRIO SANTA ANA,  DISTRITO DE CUSCO - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO","S/. 421,117.64","S/. 929,137.27",26/09/2021 05:57:32 p.m.
cusco,2449997,MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL DE LAS CALLES CONQUISTA Y SALAQATA  DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 715,765.32","S/. 822,614.63",24/09/2021 05:15:26 p.m.
cusco,2450069,"RENOVACION DE PUENTE; EN EL(LA) PUENTE CARROZABLE  MARONTUARI EN LA LOCALIDAD MARONTUARE, DISTRITO DE PICHARI, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 1,198,725.06","S/. 2,184,875.04",29/09/2021 10:30:18 a.m.
cusco,2450136,"CREACION DE PUENTE CARROZABLE EN EL SECTOR DE ROSASPATA, DE LAS COMUNIDADES DE HANOCCA - TAYPITUNGA,  DISTRITO DE LAYO - PROVINCIA DE CANAS - DEPARTAMENTO DE CUSCO","S/. 517,952.79","S/. 614,969.77",30/09/2021 11:38:36 a.m.
cusco,2450234,"CONSTRUCCION DE CERCO PERIMÉTRICO; EN EL(LA) CAMPO DEPORTIVO DE LA C.C. ANASAYA - URINSAYA - COLLANA DE ANTA,  DISTRITO DE ANTA, PROVINCIA ANTA, DEPARTAMENTO CUSCO","S/. 269,423.96","S/. 314,942.41",29/09/2021 03:15:42 p.m.
cusco,2450250,MEJORAMIENTO DEL CAMPO DEPORTIVO DE LA COMUNIDAD CAMPESINA DE ROCCOTO DEL DISTRITO DE HUANOQUITE - PROVINCIA DE PARURO - DEPARTAMENTO DE CUSCO,"S/. 1,222,840.79","S/. 1,621,115.44",16/12/2021 04:01:15 p.m.
cusco,2450275,CREACION DEL PONTÓN VEHICULAR Y PEATONAL EN EL SECTOR DE QOLLOTA DE LA C.C. CHARAMURAY DEL DISTRITO DE COLQUEMARCA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 171,626.38","S/. 179,888.37",28/09/2021 03:57:24 p.m.
cusco,2450276,"MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL DE LA I.E. N° 680,  DISTRITO DE MOLLEPATA - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO","S/. 2,825,948.66","S/. 3,521,626.94",18/10/2019 10:17:39 a.m.
cusco,2450370,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS EN EL NIVEL PRIMARIA DE LA I.E. N° 56342 DE LA COMUNIDAD DE CCOLLANA ALTA DEL  DISTRITO DE LIVITACA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,"S/. 936,780.78","S/. 1,846,957.45",14/01/2022 03:11:36 p.m.
cusco,2450393,"MEJORAMIENTO DE LOS SERVICIOS DE LA CAPACIDAD OPERATIVA DEL POOL DE MAQUINARIAS DE LA MUNICIPALIDAD DISTRITAL DE HUANCARANI,  DISTRITO DE HUANCARANI - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO","S/. 2,583,277.52","S/. 2,756,494.49",01/10/2019 03:41:17 p.m.
cusco,2450395,CREACION DE LOS SERVICIOS DE INTERCAMBIO INTERCULTURAL EN EL  DISTRITO DE CHINCHERO - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 1,683,196.00","S/. 1,355,832.41",28/09/2021 10:32:50 a.m.
cusco,2450451,MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR  Y PEATONAL DE LA CALLE CONVENCIÓN DEL DISTRITO DE MARAS - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,"S/. 766,384.60","S/. 902,884.21",22/12/2021 04:05:06 p.m.
cusco,2450493,"REPARACION DE SISTEMA DE CONDUCCION; EN EL(LA) SISTEMA DE AGUA POTABLE DEL SECTOR DE SICRE EN LA LOCALIDAD SICRE, DISTRITO DE HUAYOPATA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 82,474.91","S/. 46,133.34",26/08/2019 10:59:07 a.m.
cusco,2450525,"REPARACION DE SISTEMA DE CONDUCCION; EN EL(LA) SISTEMA DE AGUA POTABLE DEL SECTOR DE PEDREGAL EN LA LOCALIDAD PEDREGAL, DISTRITO DE HUAYOPATA, PROVINCIA LA CONVENCION, DEPARTAMENTO CUSCO","S/. 59,715.40","S/. 60,932.84",11/09/2019 12:07:44 p.m.
cusco,2450555,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN EL  DISTRITO DE CHECACUPE - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO,"S/. 876,982.00","S/. 957,891.64",08/02/2022 09:20:39 a.m.
cusco,2450642,MEJORAMIENTO DEL SERVICIO DEL CAMPO DEPORTIVO DE LA COMUNIDAD CAMPESINA DE CALLATIAC DEL DISTRITO DE QUIQUIJANA - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO,"S/. 334,525.12","S/. 380,390.84",18/01/2022 11:54:23 a.m.
