ruc_proveedor,ruc_nombre,tipo_inscripcion,nombre_comercial,fecha_inscripcion,estado_contribuyente,condicion_contribuyente,direccion,actividades
20520755307,CAMED COMUNICACIONES SOCIEDAD ANONIMA CERRADA - CAMED COMUNICACIONES S.A.C.,SOCIEDAD ANONIMA CERRADA,-,22/01/2009,ACTIVO,HABIDO,AV. DE LOS PRECURSORES NRO. 342 INT. 09 URB. LAS LEYENDAS (CRUCE DE ESCARDO CON PRECURSORES) LIMA - LIMA - SAN MIGUEL,"PRINCIPAL - 4652 - VENTA AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRONICOS Y DE TELECOMUNICACIONES"
20521159732,NEWTECH MEDICAL SOCIEDAD ANONIMA CERRADA - NEWTECH MEDICAL S.A.C.,SOCIEDAD ANONIMA CERRADA,NEWTECH MEDICAL S.A.C.,02/03/2009,SUSPENSION TEMPORAL,HABIDO,CAL.33 NRO. 3281 URB. EL PACIFICO ET. II (ALT. DE UNIVERSIT. CON A. DE MAYOLO) LIMA - LIMA - SAN MARTIN DE PORRES,PRINCIPAL - 4690 - VENTA AL POR MAYOR NO ESPECIALIZADA
20521431793,J & A SISTEMAS ELECTRICOS Y ELECTRONICOS GENERALES RESERVADOS DEL PERU SAC-J & A SEELGER PERU SAC,SOCIEDAD ANONIMA CERRADA,SEELGER,26/03/2009,ACTIVO,HABIDO,JR. CRUZ DEL SUR NRO. 154 INT. 605 URB. LOS GRANADOS (ALTURA CUADRA 2 DE MANUEL OLGUIN) LIMA - LIMA - SANTIAGO DE SURCO,PRINCIPAL - 4719 - OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS
20521700794,G & C ARQUITECTURA E INGENIERIA S.A.C.,SOCIEDAD ANONIMA CERRADA,G & C S.A.C,20/04/2009,ACTIVO,HABIDO,JR. FEDERICO NOGUERA NRO. 223A INT. 3 URB. MIGUEL GRAU LIMA - LIMA - SAN MARTIN DE PORRES,PRINCIPAL - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCION
20521819333,PRODACERO SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,29/04/2009,ACTIVO,HABIDO,JR. ANTONIO JOSE DE SUCRE MZA. N LOTE. 28 URB. EL TREBOL (A DOS CUADRAS DE MERCADO CONZAC) LIMA - LIMA - LOS OLIVOS,PRINCIPAL - 2511 - FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL
20522336662,FIRE TEST S.A.C.,SOCIEDAD ANONIMA CERRADA,-,18/06/2009,ACTIVO,HABIDO,AV. ERNESTO DIEZ CANSECO NRO. 333 INT. D LIMA - LIMA - MIRAFLORES,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20522471101,YOKOGAWA AMERICA DO SUL LTDA SUCURSAL PERU,SUCURSALES O AG. DE EMP. EXTRANJ.,-,02/07/2009,ACTIVO,HABIDO,AV. ALFREDO BENAVIDES NRO. 4569 LIMA - LIMA - SANTIAGO DE SURCO,PRINCIPAL - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO
20522593045,EML INVERSIONES & SOLUCIONES INALAMBRICAS S.A.C.,SOCIEDAD ANONIMA CERRADA,SEGURMAR,14/07/2009,ACTIVO,HABIDO,CAL.LOS TREBOLES MZA. A9 LOTE. 38 URB. SANTA MARIA 8TA ETAPA (AV. SAN JUAN CON AV SANTA MARIA) LIMA - LIMA - CARABAYLLO,PRINCIPAL - 6190 - OTRAS ACTIVIDADES DE TELECOMUNICACIONES
20522766161,ENTERPRISE TECH SOCIEDAD ANONIMA CERRADA - ENTERPRISE TECH S.A.C.,SOCIEDAD ANONIMA CERRADA,-,11/03/2014,ACTIVO,HABIDO,JR. LORETO NRO. 352 DPTO. 101 URB. RIVIERA DE MONTERRICO 2ET (ALT. CALLE LOS INGENIEROS) LIMA - LIMA - LA MOLINA,PRINCIPAL - 6209 - OTRAS ACTIVIDADES DE TECNOLOGIA DE LA INFORMACION Y DE SERVICIOS INFORMATICOS
20523612221,DANY CAR S.A.C.,SOCIEDAD ANONIMA CERRADA,-,21/10/2009,ACTIVO,HABIDO,AV. NICOLAS ARRIOLA NRO. 1311 DPTO. 1 (BLOCK C) LIMA - LIMA - LA VICTORIA,PRINCIPAL - 4923 - TRANSPORTE DE CARGA POR CARRETERA
20524216320,TEC SUPPLY S.A.C.,SOCIEDAD ANONIMA CERRADA,-,14/12/2009,ACTIVO,HABIDO,AV. NICOLAS AYLLON NRO. 7320 (C. CENTRAL KM 9.3 PASANDO INSTITUTO SISE) LIMA - LIMA - ATE,PRINCIPAL - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO
20524480850,APOYO Y SERVICIOS PROFESIONALES S.A.C.,SOCIEDAD ANONIMA CERRADA,-,27/07/2016,ACTIVO,HABIDO,AV. PASEO DE LA REPUBLICA NRO. 3691 DPTO. 1001 LIMA - LIMA - SAN ISIDRO,PRINCIPAL - 4923 - TRANSPORTE DE CARGA POR CARRETERA
20524591503,GRUPO TOPLASER S.R.L.,SOC.COM.RESPONS. LTDA,-,25/01/2010,ACTIVO,HABIDO,AV. 13 DE ENERO NRO. 1775 URB. FLORES 78 (2DO PISO - ESPALDA DE METRO - 1775 -A) LIMA - LIMA - SAN JUAN DE LURIGANCHO,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20524668573,MOBILIART S.A.C.,SOCIEDAD ANONIMA CERRADA,MOBILIART SAC,29/01/2010,ACTIVO,HABIDO,JR. UNION MZA. D2 LOTE. 8 PARCELA II (PARQUE INDUSTRIAL) LIMA - LIMA - VILLA EL SALVADOR,PRINCIPAL - 3100 - FABRICACION DE MUEBLES
20524800510,LAB & HEALTH SUPPLY S.A.C.,SOCIEDAD ANONIMA CERRADA,LHS PERU,11/02/2010,ACTIVO,HABIDO,CAL.QUILLA MZA. I LOTE. 16 URB. SAN JUAN BAUTISTA DE VILL (ALTURA EX PROLONGACION HUAYLAS) LIMA - LIMA - CHORRILLOS,PRINCIPAL - 4690 - VENTA AL POR MAYOR NO ESPECIALIZADA
20525209912,SERVICIOS TECNICOS ZORRITOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,SERVIC.TECN.ZORRITOS S.R.LTDA.,23/08/2005,ACTIVO,HABIDO,JR. MIRAFLORES NRO. 313 CERCADO (COSTADO PISCINA IPD TUMBES) TUMBES - TUMBES - TUMBES,PRINCIPAL - 4321 - INSTALACIONES ELECTRICAS
20525223745,J.J. GONZAGA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,J.J. GONZAGA E.I.R.L.,27/09/2005,ACTIVO,HABIDO,AV. SANCHEZ CERRO MZ E 01 HOT MZA. E LOTE. 01 URB. LAS MERCEDES PIURA - PIURA - PIURA,PRINCIPAL - 1399 - FABRICACION DE OTROS PRODUCTOS TEXTILES N.C.P.
20525254381,ASOCIACION DE GANADEROS PRODUCTORES DE LECHE Y SERVICIOS AGROPECUARIOS ALTO ANDINA DE AYABACA,ASOCIACION,-,09/12/2005,ACTIVO,HABIDO,CAL.SAN MARTIN NRO. 212 (FRENTE DE LA BIBLIOTECA MUNICIPAL) PIURA - AYABACA - AYABACA,PRINCIPAL - 9499 - ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.
20525274498,CEAR TRADERS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,27/01/2006,ACTIVO,HABIDO,CAL.LOS ALMENDROS MZA. I LOTE. 16 URB. MIRAFLORES (SEGUNDO PISO) PIURA - PIURA - CASTILLA,PRINCIPAL - 4690 - VENTA AL POR MAYOR NO ESPECIALIZADA
20525276946,GRIFO BU-ME E.I.R.L,EMPRESA INDIVIDUAL DE RESP. LTDA,-,03/02/2006,ACTIVO,HABIDO,AV. PANAMERICANA NRO. S/N (CDRA 02 CERCADO URBANO LAS LOMAS) PIURA - PIURA - LAS LOMAS,"PRINCIPAL - 4661 - VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS"
20525301053,ASOCIACION DE CAMPESINOS EL CEIBO - PAIMAS,ASOCIACION,-,30/03/2016,ACTIVO,HABIDO,MZA. C LOTE. 01 A.H. LOS ALGARROBOS 3 ETAPA (FRENTE AL COMEDOR POPULAR) PIURA - PIURA - PIURA,PRINCIPAL - 0112 - CULTIVO DE ARROZ
20525327109,CONSTRUCCIONES Y SERVICIOS BEATRIZ E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,CONSERBE E.I.R.L.,08/06/2006,ACTIVO,HABIDO,CAL.SAN MARTIN 1502 MZA. E LOTE. 06 (COSTADO DEL GRIFO CURO) PIURA - SECHURA - SECHURA,PRINCIPAL - 4923 - TRANSPORTE DE CARGA POR CARRETERA
20525340547,PRODUCTORES MARIA MERCEDES S.R.L.,SOC.COM.RESPONS. LTDA,-,07/06/2013,ACTIVO,HABIDO,CAL.NUEVA ESPERANZA NRO. 103 PBLO. MONTERO (COSTADO DE LA CASA DEL ALCADE) PIURA - AYABACA - MONTERO,"PRINCIPAL - 4630 - VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO"
20525342329,COIMPORT ELECTRONICOS E.I.R.L,EMPRESA INDIVIDUAL DE RESP. LTDA,COIMPORT ELECTRONICOS E.I.R.L,14/07/2006,ACTIVO,HABIDO,AV. GULLMAN - SECTOR SUSANA HIGUSHI MZA. A LOTE. 05 URB. UPIS LUIS ANTONIO EGUIGUREN (FRENTE AL TERMINAL DE SECHURA) PIURA - PIURA - PIURA,"PRINCIPAL - 4652 - VENTA AL POR MAYOR DE EQUIPO, PARTES Y PIEZAS ELECTRONICOS Y DE TELECOMUNICACIONES"
20525360653,NSLEON - TALARA SERVICIOS GENERALES E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,28/08/2006,ACTIVO,HABIDO,MZA. M LOTE. 48 A.H. SAN PEDRO PIURA - TALARA - PARINAS,PRINCIPAL - 2511 - FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL
20525387853,PALOMA EXPRESS SOCIEDAD ANONIMA CERRADA - PALOMA EXPRESS S.A.C.,SOCIEDAD ANONIMA CERRADA,SHIELDEXT,18/10/2006,ACTIVO,HABIDO,JR. TAMBOGRANDE NRO. 650 URB. SANTA ANA (2DO PISO) PIURA - PIURA - PIURA,PRINCIPAL - 5320 - ACTIVIDADES DE MENSAJERIA
20525390994,VENTAS Y SERVICIOS JM E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,24/10/2006,ACTIVO,HABIDO,AV. A Y FAUSTINO SANCHEZ C. NRO. S-N (TIENDA NRO 15 FTE A LA MUNICIPALIDAD) PIURA - TALARA - PARINAS,PRINCIPAL - 4773 - VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
20525391028,GRIFO DANIEL S.R.L.,SOC.COM.RESPONS. LTDA,-,25/10/2006,ACTIVO,HABIDO,AV. RAMON CASTILLA NRO. 1532 (CENTRO PASTORAL VILLA NAZARET) PIURA - MORROPON - CHULUCANAS,PRINCIPAL - 4730 - VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
20525406661,ARMANDO VIDAL VILLALTA ING. EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,22/11/2006,ACTIVO,HABIDO,CAL.MADRE DE DIO NRO. 615 (CERCADO BELLAVISTA) PIURA - SULLANA - BELLAVISTA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525441220,CONSTRUCCIONES Y SERVICIOS GENERALES FUERTE ROBLE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,24/01/2007,ACTIVO,HABIDO,AV. BUENOS AIRES NRO. 1100 DPTO. PISO INT. 2DO A.H. 09 DE OCTUBRE (POR FERRETERIA RAUL QUIROGA PURIZACA) PIURA - SULLANA - SULLANA,PRINCIPAL - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCION
20525480802,RGH GROUP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,22/03/2007,ACTIVO,HABIDO,CAL.CORDOVA NRO. 280B (CENTRO DE SULLANA) PIURA - SULLANA - SULLANA,PRINCIPAL - 4290 - CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL
20525488536,RED HARDWARE S.R.L.,SOC.COM.RESPONS. LTDA,RED HARDWARE,03/04/2007,ACTIVO,HABIDO,AV. LORETO NRO. 654 INT. 2 (FRENTE A COSTA DEL SOL) PIURA - PIURA - PIURA,PRINCIPAL - 4773 - VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS
20525491677,CONSTRUCTORA SAN SEBASTIAN PIURA SOCIEDAD ANONIMA CERRADA - CONSTRUCTORA SAN SEBASTIAN PIURA S.A.C.,SOCIEDAD ANONIMA CERRADA,-,11/04/2007,ACTIVO,HABIDO,PRO.PROLONGACION AV. GRAU MZA. H LOTE. 21 C.H. MICAELA BASTIDAS PIURA - PIURA - VEINTISEIS DE OCTUBRE,"PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
20525491910,MOLINERA DEL NORTE E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,MOLINOR E.I.R.L.,11/04/2007,ACTIVO,HABIDO,CAL.SEIS NRO. 186 Z.I. II (FRENTE A EMAUS) PIURA - PIURA - VEINTISEIS DE OCTUBRE,PRINCIPAL - 1061 - ELABORACION DE PRODUCTOS DE MOLINERIA
20525547486,CONSTRUCTORA MEGGA DEL PERU E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,25/07/2007,ACTIVO,HABIDO,MZA. E LOTE. 13 URB. LOS JAZMINES (COSTADO DE LA URBANIZACION JAMES STORM) PIURA - TALARA - PARINAS,PRINCIPAL - 4290 - CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL
20525605435,NEGOCIOS Y SERVICIOS GENERALES NORPERU E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,07/11/2007,ACTIVO,HABIDO,MZA. D LOTE. 19 A.H. JOSE OLAYA (FRENTE A LA PLATAFORMA DEPORTIVA) PIURA - PIURA - PIURA,"PRINCIPAL - 4630 - VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO"
20525633561,CONSTRUCTORA ESTRELLA DE BELEM S.A.,SOCIEDAD ANONIMA,-,03/01/2008,ACTIVO,HABIDO,----TRANSV SAN JUDAS TADEO NRO. 530 (ALTURA CE MIGUEL CORTES-AV CHAMPAGNAT) PIURA - SULLANA - SULLANA,PRINCIPAL - 4290 - CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL
20525638015,HERZAB SOCIEDAD ANONIMA CERRADA-HERZAB S.A.C.,SOCIEDAD ANONIMA CERRADA,-,16/01/2008,ACTIVO,HABIDO,CAL.EL AYLLU NRO. 156 (FRENTE A TABLENORTE) LAMBAYEQUE - CHICLAYO - LA VICTORIA,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20525692656,SEYBO & COMPANY SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,23/04/2008,ACTIVO,HABIDO,AV. BUENOS AIRES NRO. 1005 DPTO. PISO INT. 2DO A.H. 09 DE OCTUBRE (FRENTE A FERRETERIA RAUL QUIROGA) PIURA - SULLANA - SULLANA,PRINCIPAL - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCION
20525713246,NEGOCIOS Y SERVICIOS HORIZONTE E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,30/05/2008,ACTIVO,HABIDO,PJ. TOPACIO MZA. G LOTE. 21 URB. LOS TALLANES I ETAPA (AL FRENTE DEL PORTON DE LA VIA NAVAL) PIURA - PIURA - PIURA,PRINCIPAL - 4690 - VENTA AL POR MAYOR NO ESPECIALIZADA
20525719104,INDUSTRIAS BARBA CONTRATISTAS GENERALES S.R.L.,SOC.COM.RESPONS. LTDA,-,11/06/2008,ACTIVO,HABIDO,AV. JOSE DE LAMA NRO. 104 CENT. SULLANA (FRENTE A LAS FARMACIAS) PIURA - SULLANA - SULLANA,"PRINCIPAL - 4752 - VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS"
20525719953,GG CONTRATISTAS GENERALES E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,12/06/2008,ACTIVO,HABIDO,CAL.LOS TULIPANES MZA. L LOTE. 24 URB. EL BOSQUE PIURA - PIURA - CASTILLA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525751849,TAXI SAN JOSE EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - TAXI SAN JOSE E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,07/08/2008,ACTIVO,HABIDO,MZA. R LOTE. 14 INT. 002 URB. SAN JOSE (FRENTE A PLAT.DEPORTIVA SAN JOSE- 2 PISO) PIURA - PIURA - PIURA,PRINCIPAL - 4922 - OTRAS ACTIVIDADES DE TRANSPORTE POR VIA TERRESTRE
20525752900,"""PEYSA"" E.I.R.L.",EMPRESA INDIVIDUAL DE RESP. LTDA,-,08/08/2008,ACTIVO,HABIDO,NRO. S/N CAS. QUISPAMPA BAJA (ESTACION DE SERVICIO SR DE LA DIVINA MIS) PIURA - HUANCABAMBA - HUANCABAMBA,PRINCIPAL - 4730 - VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
20525758428,HOSPITAL PRIVADO DEL PERU SOCIEDAD ANONIMA CERRADA - HOSPITAL PRIVADO DEL PERU S.A.C,SOCIEDAD ANONIMA CERRADA,-,18/08/2008,ACTIVO,HABIDO,MZA. S-N LOTE. 02 FND. PUYUNTALA (KM 5-CARRETERA PIURA-CATACAOS) PIURA - PIURA - CATACAOS,PRINCIPAL - 8610 - ACTIVIDADES DE HOSPITALES
20525765122,BUSINESS PLUS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - BUSINESS PLUS E.I.R.LTDA.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,29/08/2008,ACTIVO,HABIDO,CAR.KM 5 CARRETERA SULLANA-TAMBOGRANDE KM. 5 (2 KM ANTES DE CANAL DE CIENEGUILLO) PIURA - SULLANA - SULLANA,PRINCIPAL - 4730 - VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
20525769462,INVERSIONES Y CONSTRUCCIONES CURRY SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,08/05/2018,ACTIVO,HABIDO,MZA. H LOTE. 28 URB. IGNACIO MERINO II ETAPA PIURA - PIURA - PIURA,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20525770711,PESQUERA SUPERMAR S.A.C.-SUPERMAR S.A.C.,SOCIEDAD ANONIMA CERRADA,GRIFO EL OVALO,08/09/2008,ACTIVO,HABIDO,AV. JOSE DE LAMA NUM 1784 MZA. 119 LOTE. 9 URB. SANTA ROSA PIURA - SULLANA - SULLANA,PRINCIPAL - 4730 - VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMERCIOS ESPECIALIZADOS
20525786715,"""MOLIMEX "" E.I.R.L.",EMPRESA INDIVIDUAL DE RESP. LTDA,-,03/10/2008,ACTIVO,HABIDO,----INTERIOR 07 Y 08 MZA. 219 LOTE. 01 Z.I. ZONA INDUSTRIAL ANTIGUA (ALMACENES TECAL) PIURA - PIURA - PIURA,PRINCIPAL - 1061 - ELABORACION DE PRODUCTOS DE MOLINERIA
20525798217,ACUA DIESEL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-ACUA DIESEL EIRL,EMPRESA INDIVIDUAL DE RESP. LTDA,-,22/10/2008,ACTIVO,HABIDO,MZA. A LOTE. 001 C.C. SAN FRANCISCO BUENA ESPER (FRENTE A CLUB DE LEONES MZ.A 001 8) PIURA - PAITA - PAITA,"PRINCIPAL - 4661 - VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS"
20525822029,SERVICIOS Y CONSTRUCCIONES EL MANTARO SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,01/12/2008,ACTIVO,HABIDO,MZA. D1 LOTE. 06 INT. 01 URB. BELLO HORIZONTE (ALTURA DEL SENATI) PIURA - PIURA - PIURA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525852441,ALLEGRA S.A.C,SOCIEDAD ANONIMA CERRADA,-,06/12/2017,ACTIVO,HABIDO,JR. APURIMAC NRO. 654 (AL FRENTE DE SERPOST) PIURA - PIURA - PIURA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525855032,CONSTRUCTORA MARVE SOCIEDAD ANONIMA CERRADA,SOCIEDAD ANONIMA CERRADA,-,02/02/2009,ACTIVO,HABIDO,MZA. N LOTE. 24 INT. 01 URB. SAN JOSE (CERCA A MERCADO DE SAN JOSE) PIURA - PIURA - VEINTISEIS DE OCTUBRE,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525856519,REPRESENTACIONES Y SERVICIOS GENERALES CORDOVA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,-,04/02/2009,ACTIVO,HABIDO,CAL.LIBERTAD NRO. 449 INT. 302 CENTRO DE PIURA PIURA - PIURA - PIURA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525862594,ASOCIACION AGRICOLA NARIHUALA,ASOCIACION,-,12/02/2009,ACTIVO,HABIDO,CAL.OLMOS NRO. 226 ANX. NARIHUALA (AL FRENTE DEL MUSEO NARIHUALA) PIURA - PIURA - CATACAOS,"PRINCIPAL - 4630 - VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO"
20525867553,INDUSTRIAS Y NEGOCIOS GENERALES INDUZA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,19/02/2009,ACTIVO,HABIDO,CAL.SANTA ELENA NRO. 584 INT. 01 A.H. SANCHEZ CERRO (SEGUNDO PISO) PIURA - SULLANA - SULLANA,PRINCIPAL - 4923 - TRANSPORTE DE CARGA POR CARRETERA
20525870007,QORIANKA'S CONTRATISTAS Y CONSULTORES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,23/02/2009,ACTIVO,HABIDO,MZA. C1 LOTE. 23 URB. IGNACIO MERINO I ETAPA (FRENTE A AAHH LOS ALGARROBOS) PIURA - PIURA - PIURA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525883168,"""M & N "" SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",SOC.COM.RESPONS. LTDA,-,18/03/2009,ACTIVO,HABIDO,MZA. C LOTE. 15 URB. ENTEL PERU (A ESPALDAS DE REST SR PERU) PIURA - PIURA - PIURA,PRINCIPAL - 4220 - CONSTRUCCION DE PROYECTOS DE SERVICIO PUBLICO
20525914063,CONSTRUCCIONES Y SERVICIOS INGENIERIA MODERNA S.A.C. - C & S INGENIERIA MODERNA S.A.C.,SOCIEDAD ANONIMA CERRADA,-,15/01/2019,ACTIVO,HABIDO,"MZA. E LOTE. 02 URB. MARISCAL TITO (FRENTE DE EMP. TRANSP ITTZA, POR EL PARQ) PIURA - PIURA - PIURA",PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20525927122,ASOCIACION DE PEQUENOS PRODUCTORES AGRARIOS - FRANCO MORROPON,ASOCIACION,-,04/06/2009,ACTIVO,HABIDO,JR. HUANCAVELICA NRO. 1134 INT. 02 (3ER PISO 100 METROS DEL PARQUE INFANTIL) PIURA - PIURA - PIURA,"PRINCIPAL - 4630 - VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO"
20525949100,MECANICA ELECTRICA Y SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,SOC.COM.RESPONS. LTDA,MESERGEN SRL,15/07/2009,ACTIVO,HABIDO,MZA. I LOTE. 05 URB. RESIDENCIAL PIURA (FRENTE A TIENDA MARTIN) PIURA - PIURA - PIURA,PRINCIPAL - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE CONSULTORIA TECNICA
20525985751,JOANSERO CONSTRUYE PAIS E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,21/09/2009,ACTIVO,HABIDO,CAL.LIBERTAD NRO. 157 (PUENTE INTEGRACION) PIURA - SULLANA - BELLAVISTA,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20526021658,CONSTRUCTORA E INMOBILIARIA ENSAMAR S.R.L.,SOC.COM.RESPONS. LTDA,-,24/11/2009,ACTIVO,HABIDO,CAL.5 Z3-06 NRO. 04 URB. LOS NARANJOS (A ESPALDAS DEL PARQUE NARANJAL) LIMA - LIMA - LOS OLIVOS,PRINCIPAL - 4100 - CONSTRUCCION DE EDIFICIOS
20526027265,D & L SERVICIOS INTEGRADOS EN ELECTROCOMUNICACIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,EMPRESA INDIVIDUAL DE RESP. LTDA,-,24/01/2019,ACTIVO,HABIDO,----2DO PISO MZA. V1 LOTE. 32 INT. 1 URB. MIRAFLORES (ESTADIO MIGUEL GRAU) PIURA - PIURA - CASTILLA,PRINCIPAL - 6190 - OTRAS ACTIVIDADES DE TELECOMUNICACIONES
20526036922,INSTITUTO MEDICO ESPECIALIZADO EN DIABETES SOY DIABETICO E.I.R.L.,EMPRESA INDIVIDUAL DE RESP. LTDA,-,16/12/2009,ACTIVO,HABIDO,MZA. L LOTE. 05 URB. EL CHIPE PIURA - PIURA - PIURA,PRINCIPAL - 8690 - OTRAS ACTIVIDADES DE ATENCION DE LA SALUD HUMANA
20526051999,IMPERIO BIENES Y SERVICIOS S.R.L.,SOC.COM.RESPONS. LTDA,-,20/01/2010,ACTIVO,HABIDO,CAR.PANAMERICANA NRO. 402 (FRENTE A VIA POLICIAL- HOTEL INVERSIONES) PIURA - SULLANA - SULLANA,PRINCIPAL - 4290 - CONSTRUCCION DE OTRAS OBRAS DE INGENIERIA CIVIL
